filename	umap_x	umap_y	tsne_x	tsne_y	x	y	mask_grid_x	mask_grid_y
39. 0?e=2159024400&v=beta&t=l4-jysivc0tqcubaiw_dj3hpass3vjdtpdfzadzmk6y.jpg	42.256912	45.701023	7.873164	24.4673	42.256912	45.701023	9.191489361702128	50.87719298245613
54. green-and-black-poison-frog-amongst-leaves.jpg	42.71883	43.135963	12.203406	0.7731618	42.71883	43.135963	18.382978723404257	28.49122807017544
76. isla_500x500.17745042_r2njhg67.jpg	45.98678	41.506763	-10.203418	-20.891539	45.98678	41.506763	35.74468085106383	8.140350877192983
68. panamaniangoldenfrog.jpg	43.240074	44.128975	-4.465768	-3.3014197	43.240074	44.128975	20.425531914893618	32.56140350877193
13. 040d6f33c878cd9e8d153153d235e8d6--pink-trees-pink-stuff.jpg	43.01565	41.44343	15.629505	-13.765194	43.01565	41.44343	27.574468085106382	14.24561403508772
31. 55844876_xs.jpg	43.540855	46.30911	5.06666	10.3229	43.540855	46.30911	13.276595744680854	50.87719298245613
31. yellow-frog-eecue_27083_hcuz_l.jpg	40.67945	44.37618	22.258385	14.481103	40.67945	44.37618	10.212765957446809	43.754385964912274
42. c11118c506e8113f50c06becd0bd8b8d.jpg	42.76883	45.81457	6.3898425	14.752446	42.76883	45.81457	14.297872340425531	46.807017543859644
99. ed-ad-travel-website.jpg	46.11439	42.400867	-20.640024	-1.3691473	46.11439	42.400867	35.74468085106383	22.385964912280702
60. tmg-article_tall;jpeg_quality=20.jpg.jpg	46.551632	45.43722	-35.33138	2.0626462	46.551632	45.43722	34.72340425531915	36.63157894736842
5. poison-dart-frog-pumilio-defenses-s2048x1372-p.jpg	44.48523	45.251007	-11.345209	8.665097	44.48523	45.251007	27.574468085106382	35.6140350877193
6. red-frog.gif	43.70415	45.26892	-18.506865	17.25735	43.70415	45.26892	21.4468085106383	37.64912280701754
4. bluefrog-logo2.png	45.964394	42.63033	-17.896866	-8.24994	45.964394	42.63033	34.72340425531915	23.403508771929822
95. d-pink-low-poly-frog-inside-white-stage-high-render-quality-to-be-used-as-logo-medal-symbol-shape-emblem-icon-children-66585868.jpg	45.154583	44.597324	-28.48414	5.622383	45.154583	44.597324	30.638297872340427	31.54385964912281
80. poison-frog-2293210_960_720.jpg	43.098564	45.495632	-3.0666137	26.155539	43.098564	45.495632	17.361702127659576	41.719298245614034
61. 140179005?w=750&h=750&fmt=jpg&bg=rgb(255,255,255)&img404=404&v=1&locale=en-us.jpg	45.193733	42.261387	-25.787878	-24.218433	45.193733	42.261387	31.65957446808511	21.36842105263158
1. sn-redfrogs.jpg	44.590454	45.030266	-13.135949	8.481475	44.590454	45.030266	29.617021276595743	34.59649122807017
65. dart_frogs_dreamstime_xl_7720102.jpg	44.37518	45.512527	-8.509895	9.80565	44.37518	45.512527	26.55319148936171	36.63157894736842
22. melanobatrachus_indicus.jpg	42.26983	44.40504	9.758439	8.239785	42.26983	44.40504	17.361702127659576	33.57894736842105
25. 4904673_3_froggo.jpg	40.28432	43.975216	25.955446	14.705866	40.28432	43.975216	12.255319148936172	31.54385964912281
89. 170194-constrained600.jpg	40.94679	43.424862	22.712635	5.3767843	40.94679	43.424862	15.319148936170214	29.508771929824558
44. frogglgy.jpg	46.250793	42.254227	-20.402403	-13.414137	46.250793	42.254227	37.787234042553195	21.36842105263158
29. k-frog-colors_page_07.jpg	42.256042	45.392437	2.5179	24.55744	42.256042	45.392437	12.255319148936172	42.73684210526316
6. yellow-poison-dart-frog.jpg	42.87204	42.31865	9.592496	-1.2624651	42.87204	42.31865	20.425531914893618	25.438596491228065
20. id_yellownbluepoisondartfrog_1200x490.jpg	43.342518	45.157906	-12.19536	17.378252	43.342518	45.157906	18.382978723404257	38.666666666666664
92. hqdefault.jpg	43.584595	45.260796	-14.653251	18.117237	43.584595	45.260796	19.404255319148938	38.666666666666664
61. golden-poison-frog-500-348-37.jpg	42.987564	42.858047	7.3666553	-15.587549	42.987564	42.858047	21.4468085106383	27.473684210526315
46. brown-frog-eye-close-up-side_eyek64t8__f0000.png	40.034367	44.481983	37.74383	5.857605	40.034367	44.481983	8.170212765957448	44.771929824561404
52. 312066810_cd8f59ae54_b.jpg	40.947933	43.27738	26.222786	4.379274	40.947933	43.27738	14.297872340425531	28.49122807017544
72. blue-and-black-poison-frog-dendrobates-auratus-f9c9wj.jpg	41.9634	45.41927	8.981418	18.288519	41.9634	45.41927	10.212765957446809	44.771929824561404
55. s-l640.jpg	43.89901	41.62476	11.33553	-11.973796	43.89901	41.62476	29.617021276595743	15.26315789473684
79. 81w9n5f6pol._sy355_.jpg	46.831562	42.123936	-22.464228	-19.689539	46.831562	42.123936	42.8936170212766	22.385964912280702
33. blue-frog.jpg	45.840027	44.274643	-31.841888	15.978317	45.840027	44.274643	34.72340425531915	29.508771929824558
32. dendropsophus_microcephalus.jpg	41.321396	42.560917	22.335209	-1.9566541	41.321396	42.560917	8.170212765957448	18.31578947368421
26. 1200px-rana_aurora_6230.jpg	40.289745	43.31111	28.288189	9.675545	40.289745	43.31111	8.170212765957448	23.403508771929822
51. jaymi-heimbuch-_jh_1705-01.jpg	43.147648	41.112675	19.264856	-11.703414	43.147648	41.112675	30.638297872340427	9.157894736842104
12. black_golden_frog_l.jpg	44.57685	44.991306	-12.906514	9.492042	44.57685	44.991306	28.595744680851062	34.59649122807017
10. nasikabatrachusbhupathibhupathyspurplefrog.jpg	47.281475	45.16397	-43.06519	-3.1127026	47.281475	45.16397	40.851063829787236	38.666666666666664
16. 440_ornate-burrowing-frog2.jpg	40.07836	43.676636	28.732424	13.182617	40.07836	43.676636	11.23404255319149	28.49122807017544
34. 008421650200.jpg	46.868744	41.601498	-20.005636	-24.0528	46.868744	41.601498	39.829787234042556	8.140350877192983
94. dart-poison-frog-vivarium_small_facebookshare_1200.jpg	43.93745	45.73279	-5.2999573	10.527552	43.93745	45.73279	21.4468085106383	38.666666666666664
18. 5691408553_fd4fee580f_b.jpg	40.59825	43.22954	28.334316	7.1314354	40.59825	43.22954	11.23404255319149	25.438596491228065
43. istock_000015738117small1.jpg	43.616817	42.43197	7.607238	-8.356919	43.616817	42.43197	26.55319148936171	25.438596491228065
83. downloadattachment?id=12635&type=image&height=600&width=800.jpg	42.191727	41.75924	21.0105	-4.847903	42.191727	41.75924	9.191489361702128	17.298245614035086
85. nici-35cm-font-b-pink-b-font-font-b-frog-b-font-font-b-plush-b.jpg	46.903282	41.77041	-22.00603	-24.302027	46.903282	41.77041	40.851063829787236	20.350877192982455
6. male-purple-frog-calling.jpg	47.432594	45.122437	-43.188797	1.139148	47.432594	45.122437	42.8936170212766	37.64912280701754
69. green-and-golden.jpg	42.72179	41.78185	18.277727	-8.015484	42.72179	41.78185	16.340425531914896	21.36842105263158
1. maxresdefault.jpg	43.786377	44.431168	-9.923465	20.052696	43.786377	44.431168	23.48936170212766	33.57894736842105
74. red%20frog1.jpg	46.67934	44.907806	-30.299076	-1.8161899	46.67934	44.907806	33.70212765957447	32.56140350877193
38. w1200_h678_fcrop.jpg	45.89717	42.44868	-16.409983	-6.7631693	45.89717	42.44868	34.72340425531915	22.385964912280702
12. l12041-pink-frog-swim-bag-1.jpg	46.860714	42.10618	-21.685823	-19.172289	46.860714	42.10618	42.8936170212766	21.36842105263158
84. p02dxl7n.jpg	40.07035	43.67858	27.55765	13.145171	40.07035	43.67858	10.212765957446809	27.473684210526315
86. costa_rican_auratus_side_2.jpg	42.877808	45.97643	6.5066223	16.06832	42.877808	45.97643	11.23404255319149	50.87719298245613
36. 210075a-pink-frog-eraser-xl.jpg	46.724167	41.859306	-19.346354	-20.176247	46.724167	41.859306	38.808510638297875	20.350877192982455
74. s-l225.jpg	46.77687	42.132618	-22.746187	-19.893576	46.77687	42.132618	39.829787234042556	21.36842105263158
48. malabar-black-narrow-mouthed-frog-on-leaf.jpg	43.826855	44.61263	-34.453426	-20.161663	43.826855	44.61263	23.48936170212766	34.59649122807017
65. yellow_frog_4k_photo.jpg	42.49959	41.511063	25.431557	-8.1713085	42.49959	41.511063	11.23404255319149	17.298245614035086
49. poison-dart-frog-2-650x425.jpg	42.829594	44.906246	-5.0297065	22.778229	42.829594	44.906246	17.361702127659576	35.6140350877193
72. sa013_green.jpg	46.632538	42.39611	-23.492126	-16.663496	46.632538	42.39611	39.829787234042556	22.385964912280702
94. black-and-yellow-frog-climbing-mantella-madagascar-picture-id636698380.jpg	44.571365	44.95994	-15.812377	10.456219	44.571365	44.95994	29.617021276595743	33.57894736842105
33. frogs-of-australia.jpg	40.940434	43.767776	19.724443	13.804367	40.940434	43.767776	15.319148936170214	30.52631578947368
80. oreophrynella_quelchii.jpg	44.33016	45.91315	0.6422426	1.8685497	44.33016	45.91315	25.531914893617028	37.64912280701754
42. red-frog-a05499.jpg	47.206757	44.98758	-40.03694	-0.329989	47.206757	44.98758	34.72340425531915	33.57894736842105
81. 9876.jpg	41.76169	44.677643	3.4814842	28.007822	41.76169	44.677643	15.319148936170214	36.63157894736842
7. ahr0cdovl3d3dy5saxzlc2npzw5jzs5jb20vaw1hz2vzl2kvmdawlza4mi8znzuvb3jpz2luywwvchvycgxllwzyb2ctms5qcgc=.jpg	47.185062	45.177567	-41.619236	1.6894238	47.185062	45.177567	39.829787234042556	38.666666666666664
62. image.jpg	43.541656	45.619072	-0.61492765	11.050846	43.541656	45.619072	18.382978723404257	40.70175438596491
53. ips240117frog-whjtbke33dld1nthmn2_t460.jpg	42.923546	41.32217	17.858753	-4.8714447	42.923546	41.32217	27.574468085106382	13.228070175438598
24. 980x.jpg	46.81739	45.392624	-39.788082	2.4899611	46.81739	45.392624	35.74468085106383	36.63157894736842
21. red-frog.png	41.892986	43.42948	21.995522	2.4696746	41.892986	43.42948	16.340425531914896	30.52631578947368
88. p46790-15379453475bab2f0317440.jpg	46.236202	44.60869	-37.18956	10.715263	46.236202	44.60869	34.72340425531915	30.52631578947368
58. p19692-147513717157ecce93539fe.jpg	45.423584	44.079132	-5.0944815	-12.997826	45.423584	44.079132	30.638297872340427	30.52631578947368
30. baubles.jpg	46.858307	41.705612	-18.885845	-22.915648	46.858307	41.705612	38.808510638297875	18.31578947368421
55. full-green-black-poison-arrow-frog-forest.jpg	44.531513	45.040443	-13.76886	11.365534	44.531513	45.040443	28.595744680851062	35.6140350877193
12. nasikabatrachus-sandeep-das.jpg	47.279995	45.58035	-41.434975	-4.7743235	47.279995	45.58035	40.851063829787236	41.719298245614034
18. red-frog.jpg	44.639652	45.062904	-14.416807	9.027879	44.639652	45.062904	29.617021276595743	35.6140350877193
28. 022212_barred_frog.jpg	40.293003	44.01602	25.424028	12.651655	40.293003	44.01602	13.276595744680854	32.56140350877193
86. sterling-silver-pink-frog-pending-hook-silver-earring-wholesale-handcrafted-jewelry-1000x1000.jpg	46.213646	42.95707	-25.851416	-0.23646319	46.213646	42.95707	37.787234042553195	26.456140350877195
22. indian_purple_frog.jpg	47.017094	45.599392	-38.755432	-2.552395	47.017094	45.599392	40.851063829787236	42.73684210526316
26. southern_brown_tree_frog_%28litoria_ewingi%29_%288909764960%29.jpg	40.792137	42.944756	29.380022	3.420836	40.792137	42.944756	8.170212765957448	19.333333333333332
72. yellow-banded-poison_twittershare_1024.jpg	43.910866	45.851265	5.613675	5.7771535	43.910866	45.851265	19.404255319148938	42.73684210526316
83. nihon-akagaeru.jpg	39.766254	43.302147	32.231194	9.161782	39.766254	43.302147	2.042553191489362	17.298245614035086
61. 2523.jpg	46.669125	43.39073	-31.712734	7.593605	46.669125	43.39073	39.829787234042556	26.456140350877195
20. purple-frog.jpg	41.659645	45.429905	9.321804	21.521664	41.659645	45.429905	7.148936170212766	49.85964912280702
11. maxresdefault.jpg	40.665318	42.853016	31.060438	4.69476	40.665318	42.853016	7.148936170212766	17.298245614035086
71. shutterstock_92034461.jpg	42.885715	42.756115	7.4295635	-4.9882545	42.885715	42.756115	19.404255319148938	27.473684210526315
29. poison-dart-or-arrow-frog-a-morph-found-on-red-frog-beach-bastimentos-m5we88.jpg	43.951416	45.340664	-6.3378587	4.736252	43.951416	45.340664	22.46808510638298	36.63157894736842
11. figure-12.jpg	47.45804	45.457535	-42.499413	-6.1112533	47.45804	45.457535	44.93617021276596	41.719298245614034
20. 476543apsg1.jpg	40.754772	44.356453	23.513098	15.051689	40.754772	44.356453	13.276595744680854	36.63157894736842
4. male_green_frog_-_hunterdon_county%2c_nj.jpg	39.434032	44.690987	39.455795	12.804165	39.434032	44.690987	1.021276595744681	50.87719298245613
95. rana_aurora.jpg	40.40101	44.200314	24.236416	19.426918	40.40101	44.200314	12.255319148936172	34.59649122807017
10. 533478323_35183b8742_o.jpg	42.87092	44.328114	-5.404194	14.111824	42.87092	44.328114	18.382978723404257	33.57894736842105
77. bbfrog2.jpg	42.773037	41.383034	21.78432	-7.38704	42.773037	41.383034	13.276595744680854	17.298245614035086
76. yellow%20aurea%20dsc_5731-l.jpg	41.342636	42.572018	20.796856	0.068917006	41.342636	42.572018	9.191489361702128	19.333333333333332
56. 76ac30af9b6ab97fc6dd1f66a5c25090.jpg	43.31106	41.844315	14.209981	-7.4926653	43.31106	41.844315	27.574468085106382	22.385964912280702
1. black+frog.jpg	42.327625	44.018642	-2.5868008	-7.5357666	42.327625	44.018642	16.340425531914896	32.56140350877193
23. purple-frog-mating_sandeep-das.jpg	47.220387	45.170418	-40.50104	-8.201283	47.220387	45.170418	39.829787234042556	37.64912280701754
5. igor-alban-chevalier-the-black-frog-king-kong-design-2v2.jpg	47.1004	44.915348	-45.30612	2.3549118	47.1004	44.915348	34.72340425531915	31.54385964912281
17. strawberry_poison_frog_shutterstock_443806876.jpg	43.928585	44.268433	-7.681443	0.7764289	43.928585	44.268433	24.510638297872344	31.54385964912281
20. 1200px-european_common_frog_rana_temporaria.jpg	40.28467	43.05819	29.654556	7.020161	40.28467	43.05819	6.127659574468086	18.31578947368421
33. frog-identification-large.jpg	39.742207	43.74575	33.800705	11.401455	39.742207	43.74575	8.170212765957448	28.49122807017544
87. image-10-a.jpg	45.275494	41.779694	-12.686988	-27.013153	45.275494	41.779694	30.638297872340427	20.350877192982455
67. pobblebonkfrog.jpg	39.479233	44.941494	41.985794	11.899599	39.479233	44.941494	1.021276595744681	52.91228070175439
81. phantasmal-poison-dart-frog-final-776x415.jpg	43.285133	43.62618	9.06118	1.9601314	43.285133	43.62618	22.46808510638298	29.508771929824558
32. colorful-frog-isolated-on-white-260nw-506433154.jpg	41.71183	42.813427	24.64532	-1.3316723	41.71183	42.813427	14.297872340425531	25.438596491228065
55. lemongrass-car_-air-freshener_1024x1024.png	46.39881	42.107494	-18.158375	-14.939743	46.39881	42.107494	38.808510638297875	21.36842105263158
4. frogblackjm.jpg	39.673977	44.152782	36.118862	14.546675	39.673977	44.152782	7.148936170212766	42.73684210526316
56. 161005125134_1_540x360.jpg	39.501724	44.89345	42.99925	11.922843	39.501724	44.89345	2.042553191489362	51.89473684210526
52. blue-frog-stack-tree-frogs-11755532-360-450.jpg	39.58994	44.82974	39.444046	11.098886	39.58994	44.82974	5.1063829787234045	50.87719298245613
39. poison_dart_frog_205488.jpg	43.953205	46.288673	2.4116628	5.100845	43.953205	46.288673	18.382978723404257	45.78947368421052
10. 220px-f%c3%a4rberfrosch_dendrobates_tinctorius.jpg	43.218494	45.98657	8.482598	13.833443	43.218494	45.98657	15.319148936170214	45.78947368421052
75. bf-frog.jpg	46.008923	42.159832	-16.929972	-12.184856	46.008923	42.159832	34.72340425531915	21.36842105263158
74. 5_148-733-59b1bf131a0e2-1.jpg	47.392876	44.97423	-41.55692	-0.5105066	47.392876	44.97423	39.829787234042556	28.49122807017544
3. animal-hero-poisonfrog_1.jpg	43.234116	42.596565	9.236841	-5.1943383	43.234116	42.596565	23.48936170212766	26.456140350877195
12. 5692106656_17ed618426_b.jpg	39.42138	44.48807	38.112305	13.133239	39.42138	44.48807	6.127659574468086	46.807017543859644
73. emjn4pnpmg69xdbxnaxy.jpg	45.228165	41.12718	-2.270437	-23.661787	45.228165	41.12718	32.68085106382979	7.12280701754386
9. brown-tree-frog_9872.jpg	40.72975	43.001472	30.652807	3.1480505	40.72975	43.001472	9.191489361702128	20.350877192982455
13. lemon-yellow-tree-frog-vocalising.jpg	42.100113	42.25257	17.781336	-1.479291	42.100113	42.25257	13.276595744680854	23.403508771929822
96. red-frog-stock-photograph_csp2122689.jpg	43.25057	41.415386	16.482298	-9.298229	43.25057	41.415386	29.617021276595743	12.210526315789473
55. red-frog-3-630.jpg	45.018322	42.118855	-13.040619	-28.686316	45.018322	42.118855	30.638297872340427	21.36842105263158
89. 220px-dendrobates_truncatus03.jpg	43.635086	45.73535	-4.473028	12.114372	43.635086	45.73535	18.382978723404257	41.719298245614034
87. dartfrog-001.jpg	43.25277	45.908813	7.5741377	14.013359	43.25277	45.908813	16.340425531914896	43.754385964912274
69. blkfrg.jpg	43.220734	44.371822	5.441356	33.921795	43.220734	44.371822	20.425531914893618	33.57894736842105
17. fel-sponsor-allens-1521094971.jpg	45.143154	42.756794	-12.561055	-13.148201	45.143154	42.756794	31.65957446808511	24.421052631578945
9. yellow-and-black-morph-of-the-dyeing-poison-frog.jpg	43.79482	45.85334	5.5646076	2.6257632	43.79482	45.85334	18.382978723404257	42.73684210526316
27. free-shipping-rio-2-2014-gabi-the-pink-frog-movie-poster-12x18-inch-24x36inches.jpg	46.262756	42.379543	-18.578835	-5.379165	46.262756	42.379543	37.787234042553195	22.385964912280702
3. cropped-bluefrog.jpg	42.52178	45.206425	-3.7695355	22.079645	42.52178	45.206425	16.340425531914896	38.666666666666664
66. custom-labels-and-high-end-decals-1024x768.jpg	45.582874	40.99405	-3.6471953	-27.951477	45.582874	40.99405	35.74468085106383	4.0701754385964914
61. poisonfrog_zn.jpg	43.939926	46.25851	1.9191346	4.3223743	43.939926	46.25851	18.382978723404257	44.771929824561404
70. blue-frog-contact-us.png	45.791775	42.685608	-23.159863	-8.981746	45.791775	42.685608	33.70212765957447	24.421052631578945
2. 46e3bbb5382ecc7f53c32cd983274139.jpg	42.204063	42.044533	15.857009	-17.967775	42.204063	42.044533	14.297872340425531	21.36842105263158
85. yellow-bell-frog.png	39.97708	44.69184	38.37982	9.658581	39.97708	44.69184	7.148936170212766	48.84210526315789
21. brightwarnin.jpg	44.362385	46.32125	-1.88401	3.9138134	44.362385	46.32125	21.4468085106383	45.78947368421052
53. blackfrog.jpg	45.76597	42.02361	-14.969425	-11.062908	45.76597	42.02361	33.70212765957447	21.36842105263158
66. logo.png	44.741837	43.35423	13.736693	15.630234	44.741837	43.35423	29.617021276595743	28.49122807017544
50. 1zzgzv1h_400x400.jpg	47.134197	44.94395	-44.792343	7.442568	47.134197	44.94395	34.72340425531915	32.56140350877193
4. pinkfrog3d_wavingfinal001-large-clear.png	46.04187	42.16629	-19.256975	-10.39695	46.04187	42.16629	35.74468085106383	21.36842105263158
90. frog-orange-eyed_green_tree_frog-rainforest_harley-foter-cc.jpg	42.62742	40.970345	25.091879	-14.937801	42.62742	40.970345	46.97872340425532	38.666666666666664
25. litoria_spenceri01.jpg	42.731434	41.173862	21.344131	-10.863755	42.731434	41.173862	46.97872340425532	38.666666666666664
35. david-fell-frogs-9866-1527052067.jpg	45.142952	42.574257	-12.670912	-13.931292	45.142952	42.574257	30.638297872340427	23.403508771929822
97. csm_mara%c3%b1%c3%b3n-baumsteiger_freig%c3%a4nger-gwl_h%c3%b6nig-04_01_40e0aa79ee.jpg	44.474026	44.900642	-13.026109	10.652336	44.474026	44.900642	28.595744680851062	33.57894736842105
55. spiked-frog-gracixalus-lumarius-01.jpg	41.67902	42.996662	23.865322	0.4030464	41.67902	42.996662	15.319148936170214	28.49122807017544
80. little_blue_frog_by_olve3d-dawbrtb.jpg	43.258884	45.103687	-12.00176	19.591166	43.258884	45.103687	18.382978723404257	37.64912280701754
60. golden-poison-frog1x1.jpg	42.818855	42.736794	11.292241	-2.992068	42.818855	42.736794	18.382978723404257	27.473684210526315
60. 586.jpg	47.365387	45.5536	-40.036873	-6.0187488	47.365387	45.5536	41.87234042553192	43.754385964912274
24. 773883111c8e31298db50484dcd4828d--pink-trees-neon.jpg	43.72857	44.069508	-6.4397445	19.23255	43.72857	44.069508	24.510638297872344	30.52631578947368
16. 1_frogs_460.jpg	42.92324	41.21358	19.618528	-10.671916	42.92324	41.21358	46.97872340425532	38.666666666666664
75. pink-frog-golf-logo-final.png	45.70629	40.983677	-4.604961	16.570383	45.70629	40.983677	36.765957446808514	2.0350877192982457
29. little-green-frog-white-lipped.jpg	42.878044	40.886436	21.04909	-12.634318	42.878044	40.886436	46.97872340425532	38.666666666666664
7. id_yellowbandedpoisondartfrog_1200x490.jpg	44.366833	45.708622	-6.5800395	8.310431	44.366833	45.708622	25.531914893617028	36.63157894736842
53. logo.png	45.06563	41.136566	-2.3992097	-22.679539	45.06563	41.136566	31.65957446808511	8.140350877192983
67. 24031_10c34b98-d835-4f05-9c47-61a67f0a7f24_large.jpg	43.880543	43.796356	-13.681734	0.112023875	43.880543	43.796356	25.531914893617028	29.508771929824558
22. frog.png	45.541325	40.88806	-2.7636776	-29.347689	45.541325	40.88806	35.74468085106383	1.0175438596491229
53. flower-pink-frog-red-3581981.jpg	44.69875	44.759583	-15.93587	8.279056	44.69875	44.759583	29.617021276595743	31.54385964912281
64. dendrobates_azureus_qtl1.jpg	42.73962	45.08335	-4.6214185	22.398027	42.73962	45.08335	17.361702127659576	37.64912280701754
19. as-03282016-amphibians-frog_blue_sb_pm.jpg	42.327755	45.5649	7.016305	23.687025	42.327755	45.5649	13.276595744680854	45.78947368421052
7. ca8fb2abde4b53bef1556615049285ef.jpg	45.47103	44.79458	-29.430775	3.9127524	45.47103	44.79458	31.65957446808511	32.56140350877193
73. frog_hero.jpg	39.451942	44.912052	42.885155	13.918194	39.451942	44.912052	1.021276595744681	51.89473684210526
44. 580b57fbd9996e24bc43bc02.png	39.468014	43.783585	32.754574	13.6041	39.468014	43.783585	8.170212765957448	29.508771929824558
38. red-and-black-walking-frog2.jpg	44.28818	44.758648	-11.124585	6.0990505	44.28818	44.758648	25.531914893617028	33.57894736842105
90. pink-frog-ring.jpg	43.328503	44.854607	-10.670691	14.164294	43.328503	44.854607	20.425531914893618	35.6140350877193
21. maxresdefault.jpg	43.410484	42.93647	4.998647	-18.280909	43.410484	42.93647	23.48936170212766	27.473684210526315
47. golden-dart-frog_custom-4e882f77e77d79661db0dfb64858c350fd929ccd-s1100-c15.jpg	43.154808	43.105007	-1.8301625	0.413596	43.154808	43.105007	21.4468085106383	29.508771929824558
44. red-frog-events_416x416.jpg	45.34569	41.05996	-2.3274376	-24.158094	45.34569	41.05996	32.68085106382979	6.105263157894736
9. xa6er.jpg	42.544754	43.434135	22.750444	-24.156889	42.544754	43.434135	17.361702127659576	30.52631578947368
90. igor-alban-chevalier-the-black-frog-screen-shot-2017-02-07-at-19-19-09.jpg	46.92887	44.673363	-38.534824	-11.026198	46.92887	44.673363	36.765957446808514	28.49122807017544
58. yellow-banded-dart-frog.png	44.18093	46.530094	1.1256042	6.877726	44.18093	46.530094	20.425531914893618	47.824561403508774
34. image_5167_2e-nasikabatrachus-bhupathi.jpg	46.57503	44.63029	-38.582848	-9.894498	46.57503	44.63029	35.74468085106383	29.508771929824558
57. frog-tadpole-plus-pink.jpg	45.128944	42.284275	-11.943911	-15.9547825	45.128944	42.284275	31.65957446808511	22.385964912280702
75. 77821_1.jpg	46.467884	42.734974	-26.607416	-12.353794	46.467884	42.734974	39.829787234042556	24.421052631578945
48. dendrobates-leucomelas-shutterstock_280488080.jpg	44.332172	46.191063	-1.098335	5.8020053	44.332172	46.191063	20.425531914893618	44.771929824561404
71. yellow-striped-poison-frog.jpg	44.26165	45.953266	-3.2131798	7.3628535	44.26165	45.953266	23.48936170212766	38.666666666666664
84. green-frog-family-at-the-pond.jpg	43.989613	42.369827	12.620613	-1.9035418	43.989613	42.369827	28.595744680851062	23.403508771929822
1. purple-frog-male_sandeep-das.jpg	47.387436	45.33037	-43.00442	-4.8178825	47.387436	45.33037	41.87234042553192	39.68421052631579
79. 489_litoria-ewingii-1.jpg	41.89216	42.396233	20.46661	6.1327076	41.89216	42.396233	13.276595744680854	24.421052631578945
47. 8658400-3x2-940x627.jpg	40.797333	43.562714	19.70797	3.544214	40.797333	43.562714	14.297872340425531	29.508771929824558
62. purple_frog_front.jpg	47.687637	45.130386	-47.73514	0.8387849	47.687637	45.130386	45.95744680851064	38.666666666666664
92. frog-unicorn-fantasy-pink-rosa-horn-nice-toad-travel-mug.jpg	46.73445	42.56598	-27.540655	11.667683	46.73445	42.56598	41.87234042553192	23.403508771929822
91. poison-dart-frog-phyllobates-terribilis-yellow-most-poisonous-animal-m5we92.jpg	43.01187	42.522068	8.229775	-1.5369303	43.01187	42.522068	21.4468085106383	26.456140350877195
21. blackfrog4_logo_400x400.jpg	43.663036	44.709564	-9.74456	4.068703	43.663036	44.709564	22.46808510638298	34.59649122807017
11. image.jpg	43.716976	45.605984	-5.0519114	11.583153	43.716976	45.605984	19.404255319148938	39.68421052631579
8. 800px_colourbox2256790.jpg	39.959282	43.93417	26.973211	16.370584	39.959282	43.93417	10.212765957446809	31.54385964912281
26. greentreefrog.jpg	43.14969	41.84256	16.768204	-5.732342	43.14969	41.84256	23.48936170212766	24.421052631578945
10. red-frog-oophaga-pumiio-or-strawberry-poison-dart-frog-of-panama-and-cw3g79.jpg	42.975372	43.70251	4.6661	-0.694738	42.975372	43.70251	20.425531914893618	30.52631578947368
90. boophis-pyrrhus-2.jpg	44.024857	43.135025	-0.9668638	-5.5489144	44.024857	43.135025	26.55319148936171	27.473684210526315
95. whispering_purple_frog_prince.jpg	45.039013	44.90674	-19.28483	10.486151	45.039013	44.90674	30.638297872340427	33.57894736842105
16. purple-frog-nasikabatrachus-sahyadrensis-dirt-ground.jpg	47.09051	45.660553	-39.83575	-3.3354914	47.09051	45.660553	40.851063829787236	43.754385964912274
86. blue-poison-dart-frog.jpg	42.531292	45.29901	0.6563332	22.007267	42.531292	45.29901	16.340425531914896	39.68421052631579
53. frog-yellow-hi.png	45.763187	41.25819	-5.281509	-24.83189	45.763187	41.25819	35.74468085106383	6.105263157894736
90. green_frog_grande.jpg	42.80702	41.159306	23.177746	-9.800626	42.80702	41.159306	46.97872340425532	38.666666666666664
59. agalychnis_litodryas02.jpg	42.582916	41.038055	23.093336	-16.825785	42.582916	41.038055	46.97872340425532	38.666666666666664
77. blue-frog-spam.png	46.155087	42.683167	-24.924894	-8.1549	46.155087	42.683167	36.765957446808514	23.403508771929822
42. s-l640.jpg	46.912746	41.713043	-18.961084	-23.330067	46.912746	41.713043	41.87234042553192	20.350877192982455
25. pink-bellie-harlequin-frog-atelopus-flavescens-3-saturated.jpg	44.058582	43.20945	-11.887105	-1.7224672	44.058582	43.20945	27.574468085106382	27.473684210526315
5. 3074232658_7f09ed8f8c_b.jpg	42.563297	41.21209	18.835348	-14.555665	42.563297	41.21209	9.191489361702128	13.228070175438598
20. s-l300.jpg	46.123756	42.192154	-17.819105	-11.873996	46.123756	42.192154	36.765957446808514	21.36842105263158
2. purps.jpg	47.35353	45.503532	-40.347107	-3.5537956	47.35353	45.503532	40.851063829787236	40.70175438596491
59. 19554176_1538743786147265_7403489477305839606_n.jpg	46.469704	45.658375	-35.23406	-3.1413434	46.469704	45.658375	34.72340425531915	37.64912280701754
37. gt9kndzc-1374107630.jpg	44.3808	46.36777	-0.40945044	4.131461	44.3808	46.36777	21.4468085106383	46.807017543859644
87. theloderma-ryabovi-rare-spieces-frog-black-frog-black-background-theloderma-ryabovi-rare-spieces-frog-black-101762149.jpg	45.712517	44.889114	-30.062477	3.978593	45.712517	44.889114	32.68085106382979	32.56140350877193
